step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy
142,52504,568,1.0532124557328884,0.0,0.5086705202312138
143,52924,572,1.3122736225530338,0.0,0.4777327935222672
144,53312,576,1.1793264730760191,0.0,0.45901639344262296
145,53636,580,1.1904562662513745,0.0,0.40714285714285714
146,53928,584,1.237324911456027,0.0,0.514792899408284
147,54284,588,0.9965961247894103,0.0,0.4876543209876543
148,54672,592,1.656887344593225,0.0,0.46938775510204084
149,55092,596,1.0239675427143322,0.0,0.5185185185185185
150,55480,600,1.7000281919099356,0.0,0.4346153846153846
151,55804,604,1.1828678295225026,0.0,0.5404040404040404
152,56160,608,1.3854802651200961,0.0,0.5384615384615384
153,56548,612,1.2931619620133445,0.0,0.45248868778280543
154,56968,616,1.1606106065510768,0.0,0.5236051502145923
155,57292,620,1.4445985498308218,0.0,0.47513812154696133
156,57744,624,1.3726757297781842,0.0,0.5100671140939598
157,58228,628,1.0948431717745057,0.0,0.540650406504065
158,58648,632,1.0913396670281765,0.0,0.49019607843137253
159,58972,636,1.0627511737868365,0.0,0.4911242603550296
160,59360,640,1.1651866768554118,0.0,0.4157303370786517
161,59588,644,1.4258757089581884,0.0,0.4094488188976378
162,59816,648,1.4690642659155775,0.0,0.40869565217391307
163,60236,652,1.3533269075412018,0.0,0.44155844155844154
164,60528,656,1.5636032195174066,0.0,0.4294117647058823
165,60820,660,1.2770870089593043,0.0,0.44370860927152317
166,61080,664,1.3084807240404832,0.0,0.4935897435897436
167,61436,668,1.2714730310345355,0.0,0.49743589743589745
168,61824,672,1.089474710155282,0.0,0.437125748502994
169,62180,676,0.9711682882704665,0.0,0.4675324675324675
170,62440,680,1.2230925522702103,0.0,0.47368421052631576
171,62732,684,1.7836069392819003,0.0,0.49047619047619045
172,62992,688,1.317112025904077,0.0,0.5121951219512195
173,63348,692,1.2351082275775538,0.0,0.5073170731707317
174,63832,696,1.397094960061356,0.0,0.506578947368421
175,64220,700,0.8960664173466907,0.0,0.5157894736842106
176,64512,704,1.6058965625769883,0.0,0.4842105263157895
177,64900,708,1.0060245758239186,0.0,0.5416666666666666
178,65416,712,1.013671021450071,0.0,0.48523206751054854
179,65868,716,0.9461650127712841,0.0,0.489010989010989
180,66128,720,1.1883534325326162,0.0,0.552
181,66484,724,1.4566237523518983,0.0,0.49173553719008267
182,66904,728,1.1905665848088325,0.0,0.48214285714285715
183,67196,732,1.2893005389792198,0.0,0.510752688172043
184,67552,736,1.25257593835498,0.0,0.449438202247191
185,68036,740,0.9158623482203353,0.0,0.4787234042553192
186,68424,744,1.2414579974383422,0.0,0.45
187,68812,748,1.149808955807517,0.0,0.5124378109452736
188,69296,752,1.2203065675083897,0.0,0.5234657039711191
189,69652,756,1.1685949370193132,0.0,0.4972067039106145
190,69976,760,1.4955032053157644,0.0,0.45685279187817257
191,70364,764,1.6730301772817515,0.0,0.5058365758754864
192,70880,768,1.3631997153656117,0.0,0.4555160142348754
193,71204,772,1.2345068810112134,0.0,0.5285714285714286
194,71560,776,1.2335197594005047,0.0,0.46596858638743455
195,72044,780,1.3653616918670428,0.0,0.48484848484848486
196,72304,784,1.233301042716388,0.0,0.5189873417721519
197,72628,788,1.4797991638562618,0.0,0.4885844748858447
198,72920,792,1.5131858333762176,0.0,0.43023255813953487
199,73244,796,1.1515827297425876,0.0,0.5428571428571428
200,73664,800,1.398423622967698,0.0,0.49224806201550386
201,74084,804,1.1292968561499437,0.0,0.5288888888888889
202,74408,808,1.2295085939720192,0.0,0.41216216216216217
203,74700,812,1.2578591688557117,0.0,0.5235294117647059
204,75088,816,1.4059812212725713,0.0,0.5120967741935484
205,75412,820,1.304793456505408,0.0,0.5
206,75896,824,1.2891674335158139,0.0,0.5147058823529411
207,76252,828,1.2725166500857674,0.0,0.45054945054945056
208,76640,832,1.0403072743951485,0.0,0.5303867403314917
209,76932,836,1.2756424819391208,0.0,0.5304878048780488
210,77320,840,1.4104435948351082,0.0,0.5020080321285141
211,77580,844,1.1156364583658473,0.0,0.5104895104895105
212,77904,848,1.2884027773999507,0.0,0.47368421052631576
213,78260,852,1.0846538910039336,0.0,0.45454545454545453
214,78744,856,1.556630755529632,0.0,0.4357142857142857
215,79036,860,0.9355512274949235,0.0,0.528169014084507
216,79520,864,0.8416493355912045,0.0,0.5625
217,79940,868,1.6475462662619937,0.0,0.5245398773006135
218,80296,872,1.1840835849160742,0.0,0.4294478527607362
219,80588,876,1.3599557076007733,0.0,0.47752808988764045
220,80976,880,1.3109731548572034,0.0,0.48
221,81364,884,0.9665083232040005,0.0,0.5303030303030303
222,81624,888,1.1274084231301942,0.0,0.5961538461538461
223,82012,892,1.1839309254234565,0.0,0.463855421686747
224,82272,896,1.5015606978691107,0.0,0.47878787878787876
225,82564,900,1.2724589101331225,0.0,0.4857142857142857
226,82920,904,1.655962967187434,0.0,0.41702127659574467
227,83244,908,1.5636532761923243,0.0,0.44751381215469616
228,83632,912,0.8721023043063921,0.0,0.5220125786163522
229,83924,916,1.2713963849973877,0.0,0.4785276073619632
230,84312,920,1.4150816567337625,0.0,0.4857142857142857
231,84668,924,1.387240760330871,0.0,0.4673913043478261
232,85088,928,1.4960940468108286,0.0,0.4653846153846154
233,85444,932,1.3737505752120545,0.0,0.42780748663101603
234,85768,936,1.384257499196462,0.0,0.5523809523809524
235,86188,940,1.3347254986809272,0.0,0.4592274678111588
236,86576,944,1.0403511569032735,0.0,0.5414634146341464
237,86932,948,1.22974246256655,0.0,0.47802197802197804
238,87288,952,1.3241571937686372,0.0,0.4587628865979381
239,87612,956,1.388761737800642,0.0,0.5
240,87936,960,1.155602967103337,0.0,0.5
241,88324,964,1.155139307736293,0.0,0.5025641025641026
242,88712,968,1.0066930008748731,0.0,0.5172413793103449
243,89100,972,1.2602951228463024,0.0,0.40414507772020725
244,89456,976,1.0502965007921639,0.0,0.5502392344497608
245,89908,980,1.435977882247877,0.0,0.5365853658536586
246,90200,984,1.297276137447536,0.0,0.5317919075144508
247,90556,988,0.8193362319422755,0.0,0.588957055214724
248,90944,992,1.1209249122035325,0.0,0.48223350253807107
249,91300,996,1.1502777770635377,0.0,0.43037974683544306
250,91720,1000,1.2126748428632654,0.0,0.5210084033613446
251,92332,1004,1.131376050959681,0.0,0.5109034267912772
252,92688,1008,1.243872840302624,0.0,0.46994535519125685
253,93108,1012,1.2407058870298233,0.0,0.49794238683127573
254,93432,1016,1.0639425766082222,0.0,0.49707602339181284
255,93756,1020,1.1742829933746217,0.0,0.5423728813559322
256,94016,1024,1.160596892152566,0.0,0.6125
257,94404,1028,1.1578790346745322,0.0,0.5128205128205128
258,94888,1032,0.8603207296100894,0.0,0.4876847290640394
259,95340,1036,1.4485919804734666,0.0,0.45787545787545786
260,95696,1040,1.0896221712013843,0.0,0.4409937888198758
261,96180,1044,0.9630482777675486,0.0,0.5124378109452736
262,96472,1048,1.5289034111373014,0.0,0.4970414201183432
263,96764,1052,1.1874681549044719,0.0,0.5279503105590062
264,97120,1056,1.5564266284847306,0.0,0.46190476190476193
265,97540,1060,1.1989820361482575,0.0,0.47577092511013214
266,97896,1064,1.321862734978364,0.0,0.43915343915343913
267,98188,1068,1.4194123904419627,0.0,0.5489130434782609
268,98608,1072,1.059509312496646,0.0,0.5094339622641509
269,98996,1076,1.3201896738095344,0.0,0.5720720720720721
270,99352,1080,1.414887117609377,0.0,0.47533632286995514
271,99612,1084,1.2777615352812643,0.0,0.49295774647887325
272,100000,1088,1.3868546358389882,0.0,0.43859649122807015
273,100324,1092,1.3865613633725242,0.0,0.5133689839572193
274,100648,1096,1.0767981624887368,0.0,0.5529411764705883
275,101036,1100,1.1777830927668547,0.0,0.592274678111588
276,101360,1104,1.2309717080612417,0.0,0.4409937888198758
277,101684,1108,1.0898505085958419,0.0,0.5080213903743316
278,102008,1112,0.9091882867574121,0.0,0.5106382978723404
279,102460,1116,1.2019219050507648,0.0,0.48826291079812206
280,102784,1120,1.7789931999813262,0.0,0.5142857142857142
281,103108,1124,1.4293492600046211,0.0,0.5174129353233831
282,103400,1128,1.2247266699769954,0.0,0.5759162303664922
283,103692,1132,1.4930170482191576,0.0,0.49214659685863876
284,104368,1136,0.7846713978645419,0.0,0.5620437956204379
285,104692,1140,1.5224040338872131,0.0,0.4205128205128205
286,105112,1144,1.5479684604485935,0.0,0.4785714285714286
287,105596,1148,1.1587287688363737,0.0,0.5529411764705883
288,105920,1152,1.2134782304467022,0.0,0.45454545454545453
289,106276,1156,0.906190663423121,0.0,0.559748427672956
290,106600,1160,1.140788325747638,0.0,0.48366013071895425
291,107084,1164,0.8613826453703123,0.0,0.5964912280701754
292,107472,1168,1.3359302771792432,0.0,0.47844827586206895
293,107732,1172,1.310247532927919,0.0,0.49032258064516127
294,108120,1176,1.4314017950618971,0.0,0.4577777777777778
295,108732,1180,0.9817781996644219,0.0,0.5678233438485805
296,109056,1184,1.2173061053152754,0.0,0.4311377245508982
297,109508,1188,0.9868160711815678,0.0,0.5283018867924528
298,109800,1192,0.9771079454823816,0.0,0.6411764705882353
299,110188,1196,1.1120642201847544,0.0,0.49214659685863876
300,110512,1200,1.3301275679870652,0.0,0.46994535519125685
301,110932,1204,0.9995144691862884,0.0,0.5369458128078818
302,111288,1208,1.2010269545106125,0.0,0.49122807017543857
303,111772,1212,1.2069124919548941,0.0,0.48
304,112320,1216,0.9199847733527785,0.0,0.5653710247349824
305,112644,1220,1.334226171097349,0.0,0.45161290322580644
306,112968,1224,1.3079737474442008,0.0,0.5353535353535354
307,113356,1228,0.9327360323561363,0.0,0.4972375690607735
308,113680,1232,0.7974578702150346,0.0,0.554140127388535
309,114100,1236,1.4011628268715353,0.0,0.5416666666666666
310,114456,1240,1.1747027644322832,0.0,0.5596330275229358
311,114812,1244,1.0362907347488024,0.0,0.5403726708074534
312,115168,1248,1.0995888752001628,0.0,0.5594059405940595
313,115492,1252,1.2538887242520023,0.0,0.49514563106796117
314,115912,1256,0.9355383142483782,0.0,0.5643564356435643
315,116172,1260,1.1706248369455001,0.0,0.48175182481751827
316,116432,1264,1.3105685379760517,0.0,0.45588235294117646
317,116852,1268,1.3450635765787526,0.0,0.5111940298507462
318,117528,1272,1.0419044871410288,0.0,0.4864864864864865
319,117852,1276,1.188831273338188,0.0,0.5028248587570622
320,118176,1280,1.2655725408995888,0.0,0.5056179775280899
321,118660,1284,1.474825179583606,0.0,0.511400651465798
322,119048,1288,1.010812648940505,0.0,0.5707317073170731
323,119372,1292,0.9496887465500727,0.0,0.5853658536585366
324,119696,1296,1.461561946084994,0.0,0.4307692307692308
325,119988,1300,0.992239757540583,0.0,0.6049382716049383
326,120312,1304,1.3024451624459572,0.0,0.5373831775700935
327,120732,1308,1.0541129329947183,0.0,0.5675675675675675
328,121120,1312,0.9843938395816386,0.0,0.5058823529411764
329,121348,1316,0.7100231551409125,0.0,0.5185185185185185
330,121896,1320,1.124099640396296,0.0,0.513986013986014
331,122380,1324,1.0639144215699352,0.0,0.5093457943925234
332,122704,1328,1.3828653382077114,0.0,0.46938775510204084
333,123092,1332,1.2300306885280856,0.0,0.5022026431718062
334,123320,1336,1.162482866489069,0.0,0.5447154471544715
335,123676,1340,1.4316772644091715,0.0,0.5068493150684932
336,124160,1344,0.8261089156442327,0.0,0.5714285714285714
337,124516,1348,1.4109215443246572,0.0,0.4930232558139535
338,124808,1352,1.3346883030162466,0.0,0.5135135135135135
339,125292,1356,1.2635744333902565,0.0,0.45643153526970953
340,125776,1360,1.2236373368591138,0.0,0.5160142348754448
341,126356,1364,0.8163587949287442,0.0,0.5481171548117155
342,126776,1368,1.4241309265648385,0.0,0.4980694980694981
343,127100,1372,1.1463795892394562,0.0,0.578125
344,127424,1376,1.5164498306899352,0.0,0.4861111111111111
345,127716,1380,1.556839558869748,0.0,0.49740932642487046
346,128008,1384,1.1185443324441549,0.0,0.5067567567567568
347,128364,1388,1.0424239071976367,0.0,0.5888888888888889
348,128880,1392,0.9939246853429717,0.0,0.4845814977973568
349,129172,1396,1.0490319361918246,0.0,0.5359477124183006
350,129624,1400,1.052173507508663,0.0,0.5466666666666666
351,130012,1404,0.9402079242460556,0.0,0.5376884422110553
352,130368,1408,0.979712867791622,0.0,0.5402298850574713
353,130724,1412,0.819517401130106,0.0,0.5592105263157895
354,131240,1416,0.9485794349506815,0.0,0.5900383141762452
355,131660,1420,0.9244213738828517,0.0,0.5369458128078818
356,131984,1424,1.1799762849059843,0.0,0.45454545454545453
357,132244,1428,1.2370763749488538,0.0,0.5128205128205128
358,132472,1432,1.269383563192911,0.0,0.4566929133858268
359,132796,1436,1.0620490400410993,0.0,0.5677083333333334
360,133216,1440,0.8984201953722172,0.0,0.5168539325842697
361,133604,1444,1.174585319395726,0.0,0.541871921182266
362,133928,1448,1.136143165449662,0.0,0.5172413793103449
363,134252,1452,1.386331822921618,0.0,0.46774193548387094
364,134448,1456,1.120461207113439,0.0,0.6046511627906976
365,134772,1460,0.9889890845477284,0.0,0.5846994535519126
366,135192,1464,0.9219901020947083,0.0,0.5777777777777777
367,135580,1468,1.4236087511565791,0.0,0.5173745173745173
368,136000,1472,1.2474138435819713,0.0,0.5063829787234042
369,136420,1476,1.041402636327514,0.0,0.5454545454545454
370,136680,1480,1.279945864810906,0.0,0.521978021978022
371,137132,1484,0.8014368399645863,0.0,0.49056603773584906
372,137584,1488,1.172542310367396,0.0,0.5308641975308642
373,137940,1492,0.8150209614212066,0.0,0.5783132530120482
374,138200,1496,0.9763334215142754,0.0,0.5782312925170068
375,138524,1500,1.423211299430054,0.0,0.4927536231884058
376,138848,1504,1.2146739427941173,0.0,0.5194805194805194
377,139236,1508,1.0604492729326747,0.0,0.5284974093264249
378,139912,1512,0.7868062999028049,0.0,0.6065573770491803
379,140268,1516,1.1833117790108736,0.0,0.5114155251141552
380,140656,1520,1.2480832551036276,0.0,0.5254237288135594
381,141012,1524,1.129428599930925,0.0,0.5052083333333334
382,141432,1528,1.0267847335774867,0.0,0.527363184079602
383,141692,1532,1.1117752473807558,0.0,0.5569620253164557
384,141952,1536,1.045499717312323,0.0,0.5704697986577181
385,142244,1540,1.0424705229496558,0.0,0.5555555555555556
386,142600,1544,0.938915114824921,0.0,0.562874251497006
387,142892,1548,0.9409660059613311,0.0,0.61875
388,143248,1552,1.0104351596352061,0.0,0.5925925925925926
389,143604,1556,1.1479991195612336,0.0,0.5078534031413613
390,144024,1560,0.8521455797874614,0.0,0.503030303030303
391,144348,1564,1.5445034808670257,0.0,0.4523809523809524
392,144608,1568,0.807220511582414,0.0,0.635036496350365
393,144996,1572,0.8891242455106939,0.0,0.6176470588235294
394,145256,1576,1.035760049166767,0.0,0.5306122448979592
395,145644,1580,1.1612549016504177,0.0,0.5046728971962616
396,146128,1584,1.0393551495383562,0.0,0.5146443514644351
397,146452,1588,1.6753887031794985,0.0,0.4351851851851852
398,146776,1592,1.2901276397806385,0.0,0.5700934579439252
399,147196,1596,1.0432260653540786,0.0,0.5512820512820513
400,147584,1600,1.2292389805281239,0.0,0.5405405405405406
401,147940,1604,1.2005369616419443,0.0,0.5494505494505495
402,148424,1608,0.9410015375850522,0.0,0.49122807017543857
403,148684,1612,1.1710542327445865,0.0,0.55
404,149008,1616,1.1221191644942572,0.0,0.5317919075144508
405,149364,1620,1.7215332421029237,0.0,0.4628099173553719
406,149688,1624,1.2860100343521057,0.0,0.5121951219512195
407,150044,1628,0.9819927219972148,0.0,0.5721925133689839
408,150464,1632,1.127523129661137,0.0,0.5231481481481481
409,150884,1636,1.4291651837301853,0.0,0.5231316725978647
410,151304,1640,1.1671481755369641,0.0,0.5093457943925234
411,151756,1644,1.084693236638985,0.0,0.481651376146789
412,152144,1648,1.169187830642002,0.0,0.5753968253968254
413,152532,1652,1.325696819404296,0.0,0.5020408163265306
414,152888,1656,0.9808814673939034,0.0,0.5659340659340659
415,153212,1660,1.1782507372438817,0.0,0.5848214285714286
416,153440,1664,1.2428542577348753,0.0,0.46153846153846156
417,153860,1668,1.2983636955151114,0.0,0.545816733067729
418,154344,1672,1.2697289584298483,0.0,0.5232974910394266
419,154668,1676,1.2267932292242278,0.0,0.5435897435897435
420,154992,1680,1.3287755573695186,0.0,0.5202020202020202
421,155380,1684,1.0437514977762048,0.0,0.568075117370892
422,155640,1688,1.1071341475759588,0.0,0.5586206896551724
423,155932,1692,0.9661791157224633,0.0,0.4740740740740741
424,156416,1696,1.0629903391149549,0.0,0.5564516129032258
425,156708,1700,1.0852944709197068,0.0,0.6102564102564103
426,157064,1704,1.0193386195840128,0.0,0.5310734463276836
427,157452,1708,0.9831760914505486,0.0,0.6018957345971564
428,157840,1712,0.9685431025846042,0.0,0.5363128491620112
429,158324,1716,1.4182164337990681,0.0,0.5207667731629393
430,158648,1720,1.3388479181238107,0.0,0.5432692307692307
431,158940,1724,1.0272329724525908,0.0,0.6105263157894737
432,159328,1728,1.37280750031936,0.0,0.5372549019607843
433,159844,1732,1.0852294482190035,0.0,0.5403508771929825
434,160104,1736,1.2437479870731378,0.0,0.5294117647058824
435,160492,1740,0.9753955346427725,0.0,0.6048780487804878
436,160752,1744,1.1515248904198427,0.0,0.4855072463768116
437,161044,1748,1.2956784351631145,0.0,0.4864864864864865
438,161464,1752,0.8111457012099946,0.0,0.6042780748663101
439,161660,1756,0.9694297404867346,0.0,0.47674418604651164
440,162016,1760,1.273667954999238,0.0,0.5305164319248826
441,162404,1764,0.9533586994961016,0.0,0.52
442,162728,1768,1.1612550150300618,0.0,0.45695364238410596
443,163116,1772,1.1262405166873102,0.0,0.517948717948718
444,163472,1776,1.2780763721146167,0.0,0.5402843601895735
445,163892,1780,0.9287906463626042,0.0,0.5652173913043478
446,164152,1784,1.129191851382961,0.0,0.496551724137931
447,164444,1788,1.3226372159551012,0.0,0.5425531914893617
448,164704,1792,1.267140588648412,0.0,0.577639751552795
449,165060,1796,1.02854946794897,0.0,0.5277777777777778
450,165544,1800,1.3507208872924665,0.0,0.47330960854092524
451,165868,1804,1.2191416583082009,0.0,0.5734597156398105
452,166352,1808,1.1159411047499228,0.0,0.5287356321839081
453,166772,1812,1.0970156343432789,0.0,0.48847926267281105
454,167320,1816,1.0163001158086378,0.0,0.5520833333333334
455,167708,1820,1.0020229079932859,0.0,0.53
456,168096,1824,1.0885205698542648,0.0,0.5463917525773195
457,168452,1828,1.0231614143326908,0.0,0.5529411764705883
458,168808,1832,1.0625623429643456,0.0,0.5440414507772021
459,169068,1836,1.1915060338278567,0.0,0.5493827160493827
460,169584,1840,1.2122546761334498,0.0,0.5221518987341772
461,169972,1844,0.9805089118237439,0.0,0.589622641509434
462,170328,1848,0.9416561116504472,0.0,0.5393939393939394
463,170684,1852,1.292408359853851,0.0,0.5851528384279476
464,170912,1856,1.0154683441326908,0.0,0.5084745762711864
465,171300,1860,0.8117739465647843,0.0,0.6129032258064516
466,171592,1864,1.1856797027014592,0.0,0.5290697674418605
467,172076,1868,0.8980416088139829,0.0,0.5318181818181819
468,172400,1872,1.027881203563341,0.0,0.50920245398773
469,172692,1876,1.0283859047589663,0.0,0.5569620253164557
470,173016,1880,1.2767570210095545,0.0,0.575107296137339
471,173340,1884,1.1634964436292041,0.0,0.5643564356435643
472,173728,1888,1.0045028110336627,0.0,0.6291666666666667
473,174148,1892,1.0449991335291537,0.0,0.5238095238095238
474,174504,1896,0.9925654952042625,0.0,0.5343915343915344
475,174828,1900,1.0862738597021129,0.0,0.5151515151515151
476,175248,1904,0.912238604567033,0.0,0.5347593582887701
477,175540,1908,1.1040529473181766,0.0,0.5843373493975904
478,175800,1912,0.9954542742526451,0.0,0.5816993464052288
479,176156,1916,0.9870318615954045,0.0,0.5406976744186046
