step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy
482,177288,1928,1.3674631910519253,0.0,0.4851063829787234
483,177516,1932,1.5296795085223311,0.0,0.5
484,177840,1936,1.1052943100349375,0.0,0.6022727272727273
485,178164,1940,1.3745238544970484,0.0,0.43258426966292135
486,178552,1944,1.7344882134641442,0.0,0.4411764705882353
487,178972,1948,0.924575696029125,0.0,0.5079365079365079
488,179392,1952,1.1040196883078561,0.0,0.5764192139737991
489,179780,1956,1.6322415494826312,0.0,0.4864864864864865
490,180072,1960,1.1708431693035835,0.0,0.5197368421052632
491,180460,1964,1.431952908640474,0.0,0.483739837398374
492,180752,1968,1.128118043022794,0.0,0.5234899328859061
493,181140,1972,1.2669022273769406,0.0,0.5564853556485355
494,181464,1976,1.379213291181006,0.0,0.5175879396984925
495,181692,1980,1.1111916012201775,0.0,0.546875
496,182208,1984,1.1573315665202972,0.0,0.4921875
497,182532,1988,1.236333441878718,0.0,0.5440414507772021
498,182856,1992,1.2269153726064852,0.0,0.4502923976608187
499,183212,1996,0.9843979233362735,0.0,0.59375
500,183536,2000,1.2120600724578892,0.0,0.5372340425531915
501,183860,2004,1.3849016630825426,0.0,0.5177664974619289
502,184216,2008,1.101408126943489,0.0,0.46706586826347307
503,184540,2012,1.3557858194014698,0.0,0.5270935960591133
504,185120,2016,0.9773256480434702,0.0,0.5129151291512916
505,185412,2020,1.4619095377501845,0.0,0.5157894736842106
506,185768,2024,1.6462573942169383,0.0,0.5261044176706827
507,186156,2028,1.223142932033917,0.0,0.49321266968325794
508,186608,2032,1.2277899715409788,0.0,0.5357142857142857
509,186964,2036,1.1817194191478153,0.0,0.5245098039215687
510,187320,2040,1.199966192040784,0.0,0.586046511627907
511,187644,2044,1.366421753839186,0.0,0.5252525252525253
512,187904,2048,1.2475618105909758,0.0,0.532051282051282
513,188292,2052,1.2415280640692588,0.0,0.5409090909090909
514,188680,2056,1.5630041384941908,0.0,0.5368421052631579
515,189036,2060,1.1531093119785056,0.0,0.507537688442211
516,189392,2064,0.9418029728236162,0.0,0.5588235294117647
517,189812,2068,0.931211806460328,0.0,0.5263157894736842
518,190232,2072,1.0393297713050573,0.0,0.5026178010471204
519,190780,2076,0.8370771999368772,0.0,0.5889830508474576
520,191104,2080,1.0344939893806013,0.0,0.5576923076923077
521,191524,2084,1.4248779924218777,0.0,0.45098039215686275
522,191816,2088,1.1407800658820169,0.0,0.5140845070422535
523,192172,2092,1.0888274220637744,0.0,0.5478723404255319
524,192656,2096,1.135050758151833,0.0,0.45454545454545453
525,193012,2100,1.4632418118702957,0.0,0.5213675213675214
526,193368,2104,1.1810117184098834,0.0,0.5126903553299492
527,193756,2108,0.9379846240296715,0.0,0.5401069518716578
528,194080,2112,1.172742805285334,0.0,0.585
529,194340,2116,1.0558629460018285,0.0,0.5629139072847682
530,194760,2120,1.4736638608751114,0.0,0.541095890410959
531,195148,2124,1.4633629464591038,0.0,0.5219123505976095
532,195568,2128,0.8987102754883552,0.0,0.5592417061611374
533,195828,2132,1.377714055833752,0.0,0.5113636363636364
534,196056,2136,1.3552303674654183,0.0,0.5104895104895105
535,196380,2140,1.3402763192905238,0.0,0.49765258215962443
536,196704,2144,1.3254380220748456,0.0,0.515625
537,197060,2148,1.0006447561607255,0.0,0.5112359550561798
538,197320,2152,1.2801146859617805,0.0,0.5780346820809249
539,197676,2156,1.5151578850518879,0.0,0.48034934497816595
540,198096,2160,0.942317731766441,0.0,0.510752688172043
541,198516,2164,1.2066439151681487,0.0,0.4782608695652174
542,198744,2168,1.1779138301697745,0.0,0.5572519083969466
543,199100,2172,1.131503303249574,0.0,0.5824742268041238
544,199520,2176,1.2483931891137514,0.0,0.5238095238095238
545,199812,2180,1.5145273717138297,0.0,0.5263157894736842
546,200104,2184,1.2724148280436263,0.0,0.4878048780487805
547,200364,2188,1.3590012688956516,0.0,0.562874251497006
548,200816,2192,1.058950335113818,0.0,0.5462962962962963
549,201172,2196,1.2515876218106166,0.0,0.5296803652968036
550,201496,2200,1.4356634327048237,0.0,0.5580357142857143
551,201884,2204,1.3315160591628523,0.0,0.5126050420168067
552,202336,2208,0.9154330063710322,0.0,0.5380952380952381
553,202564,2212,1.548500841031164,0.0,0.4675324675324675
554,202888,2216,1.517699938250882,0.0,0.49282296650717705
555,203436,2220,1.1392972219901085,0.0,0.5250836120401338
556,203760,2224,1.44878315219308,0.0,0.5700934579439252
557,204084,2228,0.9731637927408755,0.0,0.5222929936305732
558,204504,2232,1.2637176700058705,0.0,0.5172413793103449
559,204732,2236,1.410363402622071,0.0,0.49640287769784175
560,205248,2240,1.0141861241732852,0.0,0.556420233463035
561,205924,2244,0.8111410346022851,0.0,0.5243055555555556
562,206280,2248,1.1286936641684242,0.0,0.5195530726256983
563,206700,2252,0.9565945934291202,0.0,0.6386554621848739
564,206960,2256,1.1011529092337353,0.0,0.5611510791366906
565,207316,2260,1.3260784278205855,0.0,0.5094339622641509
566,207736,2264,1.339078120494054,0.0,0.5440613026819924
567,208156,2268,1.471081249307606,0.0,0.5310344827586206
568,208512,2272,1.2024829808010062,0.0,0.5388349514563107
569,208868,2276,1.414114309635985,0.0,0.484304932735426
570,209224,2280,0.8999431956135017,0.0,0.5828571428571429
571,209548,2284,1.3612235610182852,0.0,0.4632768361581921
572,209936,2288,0.9063481563779893,0.0,0.5294117647058824
573,210260,2292,1.1078029706132875,0.0,0.5574712643678161
574,210584,2296,1.391253496831141,0.0,0.5159817351598174
575,211100,2300,1.0815235135872654,0.0,0.5518518518518518
576,211488,2304,1.1308644150361815,0.0,0.555
577,211780,2308,1.1409448456685256,0.0,0.5333333333333333
578,212200,2312,1.2163047355857004,0.0,0.5211864406779662
579,212620,2316,1.00714416548277,0.0,0.494949494949495
580,212880,2320,1.0201936857573424,0.0,0.4672131147540984
581,213300,2324,1.0132086635143793,0.0,0.543778801843318
582,213688,2328,1.0573337928743103,0.0,0.5467980295566502
583,214044,2332,1.2325340421604623,0.0,0.5
584,214400,2336,0.9549510237581142,0.0,0.5604395604395604
585,214788,2340,1.4750576513155007,0.0,0.5
586,215368,2344,1.0626984643113055,0.0,0.5392491467576792
587,215756,2348,1.1374894391428827,0.0,0.5097087378640777
588,216144,2352,1.1654854999644775,0.0,0.527027027027027
589,216532,2356,0.7916459780248927,0.0,0.54375
590,216920,2360,0.9530396829650614,0.0,0.5792079207920792
591,217212,2364,1.3071218304517522,0.0,0.5059523809523809
592,217664,2368,1.073510124183011,0.0,0.5107296137339056
593,217956,2372,1.1096662785500107,0.0,0.5214723926380368
594,218376,2376,1.0505951849076571,0.0,0.5049019607843137
595,218828,2380,1.2086093036464678,0.0,0.5617529880478087
596,219184,2384,1.1431080798867423,0.0,0.5129533678756477
597,219572,2388,1.1658786082104629,0.0,0.485
598,219960,2392,1.0366662967603135,0.0,0.5081081081081081
599,220540,2396,0.9888147527948578,0.0,0.5475285171102662
600,220960,2400,1.0889071478992531,0.0,0.5637065637065637
601,221220,2404,1.1420837302078928,0.0,0.564625850340136
602,221544,2408,1.363459929983581,0.0,0.45989304812834225
603,221996,2412,0.9046356677931661,0.0,0.5333333333333333
604,222320,2416,1.0654846677004306,0.0,0.5913461538461539
605,222740,2420,1.2264882182418424,0.0,0.5258620689655172
606,223128,2424,0.9950411316189177,0.0,0.5544041450777202
607,223452,2428,1.1404698086626885,0.0,0.5666666666666667
608,223968,2432,1.1551066239154686,0.0,0.5143884892086331
609,224516,2436,0.917210377701374,0.0,0.5726495726495726
610,224872,2440,1.4806008577606122,0.0,0.47619047619047616
611,225292,2444,1.0586584444786227,0.0,0.5153061224489796
612,225552,2448,1.1171667101161484,0.0,0.456
613,225844,2452,1.1615852707493792,0.0,0.5636363636363636
614,226488,2456,0.9189485734709688,0.0,0.5218978102189781
615,226972,2460,1.0410882138277364,0.0,0.536697247706422
616,227360,2464,1.4274025088826967,0.0,0.5
617,227652,2468,1.148983159625297,0.0,0.5631578947368421
618,228008,2472,1.209591570187212,0.0,0.5024630541871922
619,228396,2476,1.0104163073650667,0.0,0.4727272727272727
620,228720,2480,1.0469599646509833,0.0,0.5167785234899329
621,229172,2484,1.0076523841831728,0.0,0.5887096774193549
622,229560,2488,1.2075568208892262,0.0,0.5702127659574469
623,229820,2492,1.180775377426801,0.0,0.5847953216374269
624,230176,2496,1.1934682419692102,0.0,0.48333333333333334
625,230532,2500,0.8411321337362012,0.0,0.6598984771573604
626,230952,2504,0.833818651450617,0.0,0.5195530726256983
627,231244,2508,1.4438259882873816,0.0,0.5082872928176796
628,231632,2512,1.1905072519237685,0.0,0.519650655021834
629,231988,2516,1.2297265424670227,0.0,0.5288461538461539
630,232248,2520,1.1626137793066504,0.0,0.5568862275449101
631,232636,2524,1.5202181840918894,0.0,0.4939759036144578
632,233056,2528,0.954480167678297,0.0,0.5276381909547738
633,233508,2532,1.3034145542112596,0.0,0.5130111524163569
634,233896,2536,0.7053741655057063,0.0,0.5602836879432624
635,234476,2540,0.8761180925892691,0.0,0.5178571428571429
636,234832,2544,1.045267963606117,0.0,0.5621890547263682
637,235348,2548,0.8472090167728283,0.0,0.6030534351145038
638,235800,2552,0.9149536564311985,0.0,0.5094339622641509
639,236348,2556,0.8831238339502095,0.0,0.5725806451612904
640,236672,2560,1.2854959027402308,0.0,0.5594059405940595
641,236996,2564,1.1388308467858124,0.0,0.4885057471264368
642,237320,2568,1.672117771938104,0.0,0.4669811320754717
643,237772,2572,0.8140780035506123,0.0,0.5882352941176471
644,238064,2576,1.0217922922676013,0.0,0.5617283950617284
645,238292,2580,1.0873132155626577,0.0,0.5206611570247934
646,238680,2584,0.9541650093705888,0.0,0.5081967213114754
647,238972,2588,1.1364085311192218,0.0,0.5421686746987951
648,239456,2592,0.89092716176195,0.0,0.5789473684210527
649,239812,2596,0.9833757557678738,0.0,0.49700598802395207
650,240168,2600,1.3044017678627295,0.0,0.46113989637305697
651,240524,2604,1.3213992070053189,0.0,0.4834123222748815
652,240880,2608,1.071275455298528,0.0,0.532967032967033
653,241204,2612,0.916482098993683,0.0,0.5104895104895105
654,241528,2616,1.6054335337466135,0.0,0.4778761061946903
655,241788,2620,1.1165463274627188,0.0,0.5960264900662252
656,242048,2624,1.4079861105596774,0.0,0.5319148936170213
657,242308,2628,0.9847156634828724,0.0,0.6
658,242728,2632,1.0771224221007956,0.0,0.4734042553191489
659,243212,2636,1.0561038716094113,0.0,0.4911504424778761
660,243536,2640,1.1892149543611021,0.0,0.5951219512195122
661,243860,2644,0.8009280554261642,0.0,0.5786163522012578
662,244248,2648,0.9995443507058734,0.0,0.6232558139534884
663,244636,2652,1.0027496618376512,0.0,0.5368421052631579
664,245248,2656,1.520061926023768,0.0,0.5314009661835749
665,245700,2660,1.4366476303672944,0.0,0.5265017667844523
666,246152,2664,0.7685344875246339,0.0,0.5873015873015873
667,246412,2668,0.753409455668069,0.0,0.678082191780822
668,246736,2672,1.2385662579268217,0.0,0.4342857142857143
669,247156,2676,1.2394731472576845,0.0,0.5525291828793775
670,247512,2680,1.113899582529194,0.0,0.5544041450777202
671,247868,2684,1.1913571404697003,0.0,0.48258706467661694
672,248448,2688,1.249548370970442,0.0,0.49846153846153846
673,248836,2692,1.4128140149597606,0.0,0.43601895734597157
674,249352,2696,1.0296930257961687,0.0,0.5642857142857143
675,249708,2700,1.3967418245442167,0.0,0.5670995670995671
676,250096,2704,1.3786783482027491,0.0,0.5341365461847389
677,250420,2708,1.4412989898296547,0.0,0.5073891625615764
678,250840,2712,0.7916379479953914,0.0,0.532258064516129
679,251292,2716,1.1379014186933785,0.0,0.502127659574468
680,251584,2720,0.8333742966288697,0.0,0.553030303030303
681,251940,2724,0.991380365373572,0.0,0.5612244897959183
682,252296,2728,1.2336348752750457,0.0,0.5344827586206896
683,252556,2732,1.1653801963240629,0.0,0.4791666666666667
684,252976,2736,0.9951786662251723,0.0,0.5434782608695652
685,253236,2740,0.9017345777502066,0.0,0.6232876712328768
686,253528,2744,1.1213118054989384,0.0,0.55
687,253980,2748,1.2572402434573398,0.0,0.4666666666666667
688,254304,2752,0.9962843714886491,0.0,0.5989304812834224
689,254820,2756,0.9395260992168728,0.0,0.5806451612903226
690,255208,2760,1.1615784768211943,0.0,0.5446428571428571
691,255628,2764,1.3198855613592189,0.0,0.4808510638297872
692,255984,2768,1.4513925254740927,0.0,0.4688995215311005
693,256244,2772,1.0624660536751367,0.0,0.5801526717557252
694,256568,2776,0.9683757659979584,0.0,0.5232558139534884
695,256956,2780,1.2845086761666085,0.0,0.5854545454545454
696,257312,2784,1.3458362579319112,0.0,0.4426229508196721
697,257700,2788,0.8714267211448669,0.0,0.6388888888888888
698,258024,2792,0.9175136738404216,0.0,0.5783132530120482
699,258348,2796,0.9099585017085756,0.0,0.5436241610738255
700,258672,2800,1.0145407953149932,0.0,0.5459459459459459
701,258932,2804,1.5711334430549209,0.0,0.45
702,259384,2808,0.7444158187095535,0.0,0.5058139534883721
703,259708,2812,0.8995350330872369,0.0,0.6214689265536724
704,260160,2816,0.7593207460306116,0.0,0.5454545454545454
705,260612,2820,0.9568012641064593,0.0,0.6077586206896551
706,261032,2824,1.0149884278853867,0.0,0.5868544600938967
707,261324,2828,1.3897329710249737,0.0,0.5326633165829145
708,261808,2832,1.1098844846712206,0.0,0.5767918088737202
709,262324,2836,0.9668405128767075,0.0,0.5591836734693878
710,262648,2840,1.4850439330331973,0.0,0.5584415584415584
711,262940,2844,1.1212212731631352,0.0,0.5375
712,263200,2848,1.2317256467946753,0.0,0.48936170212765956
713,263524,2852,1.401838936326374,0.0,0.588495575221239
714,263976,2856,1.0484372106386515,0.0,0.5550660792951542
715,264268,2860,1.0287168180615238,0.0,0.5688622754491018
716,264624,2864,1.2083281775203696,0.0,0.5560975609756098
717,264916,2868,1.1973985564004295,0.0,0.4785276073619632
718,265304,2872,1.100622339261168,0.0,0.5072463768115942
719,265852,2876,0.859605999107861,0.0,0.5607843137254902
720,266240,2880,1.3333096982434745,0.0,0.4720812182741117
721,266660,2884,1.106924049693915,0.0,0.6053639846743295
722,267080,2888,0.9284750218718888,0.0,0.5534883720930233
723,267372,2892,0.8915515505876446,0.0,0.48484848484848486
724,267632,2896,0.9883608959468007,0.0,0.5735294117647058
725,267988,2900,1.1918571317921538,0.0,0.5440414507772021
726,268568,2904,1.1185987532068369,0.0,0.5052264808362369
727,268796,2908,0.852208981344303,0.0,0.5726495726495726
728,269088,2912,0.921984736740813,0.0,0.6265822784810127
729,269348,2916,1.1125311424692619,0.0,0.5792682926829268
730,269736,2920,1.3005352994088988,0.0,0.4692982456140351
731,270028,2924,0.7764522302431396,0.0,0.688622754491018
732,270288,2928,1.0756945054205231,0.0,0.5342465753424658
733,270708,2932,1.0254610957270247,0.0,0.5822222222222222
734,271128,2936,0.7551988564235329,0.0,0.6328502415458938
735,271484,2940,1.1277757622786908,0.0,0.5340909090909091
736,271840,2944,0.904468201197719,0.0,0.6089385474860335
737,272196,2948,0.995800917754794,0.0,0.5657142857142857
738,272680,2952,1.0386858186439416,0.0,0.5468164794007491
739,273004,2956,1.0443929160299406,0.0,0.5197368421052632
740,273296,2960,1.2317040651406164,0.0,0.5459770114942529
741,273780,2964,1.0368367861711478,0.0,0.525
742,274328,2968,0.9978442282280615,0.0,0.5415162454873647
743,274652,2972,1.2465468218648184,0.0,0.5170454545454546
744,274976,2976,1.318967742668865,0.0,0.5028571428571429
745,275332,2980,1.1399363471265644,0.0,0.5846153846153846
746,275720,2984,0.9927506524902068,0.0,0.49162011173184356
747,276108,2988,0.9767768076489952,0.0,0.6030927835051546
748,276432,2992,0.8667922646803017,0.0,0.6217948717948718
749,276820,2996,1.3968314763185374,0.0,0.6275862068965518
750,277176,3000,1.052864759739164,0.0,0.586046511627907
751,277500,3004,1.1406356666492463,0.0,0.5139664804469274
752,277760,3008,1.4432688544141068,0.0,0.475
753,277988,3012,1.106163077500878,0.0,0.5116279069767442
754,278376,3016,1.150950541716602,0.0,0.5777777777777777
755,278700,3020,1.1079440884518783,0.0,0.5151515151515151
756,278992,3024,1.4671145719525684,0.0,0.48633879781420764
757,279252,3028,1.188117279106807,0.0,0.5256410256410257
758,279576,3032,1.3559279765548684,0.0,0.4880382775119617
759,279964,3036,1.0473788862262048,0.0,0.5174129353233831
760,280352,3040,1.276587138349884,0.0,0.48868778280542985
761,280740,3044,1.1692469922643636,0.0,0.48
762,281032,3048,1.3085105277679072,0.0,0.45806451612903226
763,281292,3052,1.0460040170512832,0.0,0.5
764,281744,3056,1.0047501611872238,0.0,0.529126213592233
765,282164,3060,0.8840992418284307,0.0,0.5828877005347594
766,282648,3064,0.8795481834816019,0.0,0.5231481481481481
767,283036,3068,1.1262470043011195,0.0,0.5897435897435898
768,283360,3072,1.0315608673926029,0.0,0.5895953757225434
769,283716,3076,1.0176960018947283,0.0,0.5060240963855421
770,284008,3080,1.2939501378405174,0.0,0.5
771,284236,3084,1.1492590146174655,0.0,0.551948051948052
772,284560,3088,1.2773155220067802,0.0,0.5666666666666667
773,284884,3092,1.1819759978433342,0.0,0.5888324873096447
774,285208,3096,1.0495298966938669,0.0,0.5664739884393064
775,285532,3100,0.8839733026954185,0.0,0.6
776,285856,3104,1.129463442193217,0.0,0.5165562913907285
777,286180,3108,1.2617692844958048,0.0,0.510989010989011
778,286504,3112,1.1803273677412132,0.0,0.5340314136125655
779,286860,3116,1.429061906893965,0.0,0.49777777777777776
780,287280,3120,1.2253065449483327,0.0,0.5316455696202531
781,287700,3124,1.0972345106657444,0.0,0.5450236966824644
782,288216,3128,1.0682651205400207,0.0,0.5398550724637681
783,288636,3132,0.8525382884688448,0.0,0.5492227979274611
784,289056,3136,1.250376052462669,0.0,0.5576923076923077
785,289380,3140,0.8763189055128695,0.0,0.5911949685534591
786,289800,3144,1.0252237245138138,0.0,0.5590909090909091
787,290092,3148,0.8123611730315407,0.0,0.6064516129032258
788,290416,3152,1.103949458207881,0.0,0.5209580838323353
789,290836,3156,0.9226598496777044,0.0,0.5660377358490566
790,291160,3160,0.9676585953723806,0.0,0.5714285714285714
791,291516,3164,1.1823569713881112,0.0,0.5925925925925926
792,291904,3168,1.20738014190869,0.0,0.5182186234817814
793,292388,3172,1.0430343342686186,0.0,0.5670498084291188
794,292936,3176,1.3606706634838228,0.0,0.5913705583756346
795,293260,3180,1.037275807027728,0.0,0.5597826086956522
796,293616,3184,1.347731100941623,0.0,0.4955357142857143
797,294004,3188,1.1885990665663688,0.0,0.5412844036697247
798,294424,3192,0.8361720829641576,0.0,0.53125
799,294844,3196,1.2851083790067617,0.0,0.5610687022900763
800,295072,3200,1.1503842183956425,0.0,0.5563380281690141
801,295396,3204,1.2864465121732682,0.0,0.538860103626943
802,295784,3208,1.0742247487205654,0.0,0.606694560669456
803,296172,3212,1.2527822733213603,0.0,0.5506072874493927
804,296624,3216,0.8346323302273179,0.0,0.6113744075829384
805,296948,3220,1.4111663130949017,0.0,0.5228426395939086
806,297336,3224,1.0642946004709917,0.0,0.5687203791469194
807,297660,3228,1.045687695408502,0.0,0.6022099447513812
808,298112,3232,1.1700325823122293,0.0,0.5289256198347108
809,298500,3236,1.1737083378916866,0.0,0.5833333333333334
810,298792,3240,1.1418146061447745,0.0,0.5636363636363636
811,299212,3244,0.893549049387691,0.0,0.5337078651685393
812,299472,3248,1.392572576127493,0.0,0.5403726708074534
813,299892,3252,0.891849753442324,0.0,0.5314285714285715
814,300280,3256,1.3422212018643298,0.0,0.4956140350877193
815,300572,3260,0.945164157338202,0.0,0.5976331360946746
816,301120,3264,1.0655618084613856,0.0,0.4868913857677903
817,301508,3268,1.2181977307120981,0.0,0.5511111111111111
818,301864,3272,1.0940575234720067,0.0,0.5428571428571428
819,302252,3276,0.8658929620618027,0.0,0.5256410256410257
820,302608,3280,1.3921164524010512,0.0,0.5103734439834025
821,303092,3284,1.1296327233318502,0.0,0.532319391634981
822,303544,3288,1.3157287396906205,0.0,0.5476190476190477
823,303804,3292,1.1654250236335542,0.0,0.5944444444444444
824,304224,3296,0.9241936147529586,0.0,0.5656108597285068
825,304452,3300,1.10586600767177,0.0,0.5294117647058824
826,304840,3304,1.4148616241089735,0.0,0.5265306122448979
827,305196,3308,1.0998107113844393,0.0,0.5432692307692307
828,305520,3312,1.0754097387239216,0.0,0.6255924170616114
829,305876,3316,1.245665432146337,0.0,0.49489795918367346
830,306168,3320,1.110437977225913,0.0,0.5919540229885057
831,306428,3324,1.0129531339560778,0.0,0.5185185185185185
832,306784,3328,1.214678923836479,0.0,0.5991189427312775
833,307204,3332,0.8579373042381444,0.0,0.5405405405405406
834,307432,3336,1.1353994721999074,0.0,0.5263157894736842
835,307756,3340,1.067216626852849,0.0,0.5277777777777778
836,308048,3344,1.0707934893137836,0.0,0.5375
837,308404,3348,1.2403499323726794,0.0,0.4947916666666667
838,308760,3352,0.9021481311276868,0.0,0.6358974358974359
839,309276,3356,1.1493833216993767,0.0,0.49480968858131485
840,309664,3360,0.8531295631806763,0.0,0.6082474226804123
841,310052,3364,1.2438461273281376,0.0,0.5736434108527132
842,310504,3368,1.051795054011745,0.0,0.5230125523012552
843,310764,3372,0.9657118847853757,0.0,0.5483870967741935
844,311120,3376,0.9531664642142296,0.0,0.6042780748663101
845,311476,3380,1.1599039166028475,0.0,0.5480769230769231
846,311832,3384,1.0565417826548709,0.0,0.5952380952380952
847,312156,3388,1.1179778388634958,0.0,0.5706214689265536
848,312416,3392,1.141528816400671,0.0,0.6242774566473989
849,312964,3396,1.0401912180419501,0.0,0.5491525423728814
850,313352,3400,1.1991177498012473,0.0,0.5526315789473685
851,313740,3404,1.1706926573387317,0.0,0.5748987854251012
852,314256,3408,0.8848426292121963,0.0,0.5573770491803278
853,314676,3412,0.8630407552014814,0.0,0.6267942583732058
854,315064,3416,1.1625258578877145,0.0,0.5188679245283019
855,315548,3420,1.2511169775940019,0.0,0.5469255663430421
856,316000,3424,0.8948770498229701,0.0,0.5727272727272728
857,316324,3428,0.9505579920920144,0.0,0.5952380952380952
858,316648,3432,0.9225234144417682,0.0,0.5853658536585366
859,317036,3436,0.978972886138052,0.0,0.572139303482587
860,317488,3440,1.0074097383827698,0.0,0.5737051792828686
861,317876,3444,1.1446962015541446,0.0,0.5442477876106194
862,318136,3448,1.075565914768587,0.0,0.54421768707483
863,318716,3452,1.0471550445716014,0.0,0.5115384615384615
864,319008,3456,1.196107439489147,0.0,0.5714285714285714
865,319492,3460,1.008011125547703,0.0,0.5443037974683544
866,319944,3464,0.8001220379289808,0.0,0.5833333333333334
867,320172,3468,1.0312773479726196,0.0,0.5304347826086957
868,320560,3472,1.0572442914534894,0.0,0.5787037037037037
869,320852,3476,1.2114495609100695,0.0,0.49404761904761907
870,321240,3480,0.6594442426663644,0.0,0.6470588235294118
871,321596,3484,1.202128357215363,0.0,0.4606741573033708
872,322144,3488,1.0103875641498128,0.0,0.5694444444444444
873,322500,3492,0.9923469108460364,0.0,0.616580310880829
874,323048,3496,0.8462730947121467,0.0,0.576
875,323308,3500,1.1997082584190313,0.0,0.5909090909090909
876,323760,3504,0.9605656853254609,0.0,0.5614035087719298
877,324180,3508,0.9099112114511672,0.0,0.5949367088607594
878,324632,3512,0.7329267356774102,0.0,0.631578947368421
879,324924,3516,1.3662869584288049,0.0,0.5471698113207547
880,325248,3520,1.1460963834860205,0.0,0.5783783783783784
881,325540,3524,1.1488122281179292,0.0,0.5828877005347594
882,325960,3528,1.0788525460398997,0.0,0.592156862745098
883,326284,3532,0.9554183607300711,0.0,0.6634146341463415
884,326576,3536,1.023170243778945,0.0,0.5636363636363636
885,326964,3540,1.306142646840266,0.0,0.553030303030303
886,327256,3544,0.9578952972956785,0.0,0.5751633986928104
887,327484,3548,1.1550103662505882,0.0,0.5343511450381679
888,327840,3552,1.2138696100383528,0.0,0.5670995670995671
889,328196,3556,1.3557183096345762,0.0,0.5608695652173913
890,328680,3560,1.1239487451798993,0.0,0.5789473684210527
891,328972,3564,1.0131989961733763,0.0,0.5
892,329360,3568,0.98675749832891,0.0,0.5353535353535354
893,329684,3572,1.0662596523898296,0.0,0.559322033898305
894,330040,3576,0.9414605768160303,0.0,0.5751295336787565
895,330364,3580,0.9941487295385347,0.0,0.5411764705882353
896,330624,3584,1.1877107442338513,0.0,0.5540540540540541
897,330852,3588,1.4324513764522921,0.0,0.47794117647058826
898,331144,3592,0.903559087619549,0.0,0.5576923076923077
899,331532,3596,1.0682228994543386,0.0,0.5787037037037037
900,331888,3600,0.8484236672592801,0.0,0.5914634146341463
901,332276,3604,1.0434157141761082,0.0,0.6244541484716157
902,332792,3608,0.9558739277167024,0.0,0.5736434108527132
903,333244,3612,0.7673982549215747,0.0,0.6143497757847534
904,333632,3616,1.3203854256225496,0.0,0.5468164794007491
905,334052,3620,0.9195882337486883,0.0,0.614406779661017
906,334376,3624,1.177566849572426,0.0,0.5487179487179488
907,334796,3628,0.9434310939378996,0.0,0.6289592760180995
908,335184,3632,1.4036675233443585,0.0,0.528
909,335572,3636,0.9460438117948277,0.0,0.6071428571428571
910,335896,3640,0.8754920417056915,0.0,0.6424870466321243
911,336284,3644,1.3143893511432345,0.0,0.48936170212765956
912,336704,3648,0.7902969155293561,0.0,0.625615763546798
913,337028,3652,1.1589915807673203,0.0,0.5459459459459459
914,337384,3656,0.8521348780137772,0.0,0.6338797814207651
915,337740,3660,1.1353605919960095,0.0,0.6108786610878661
916,338096,3664,0.8458283388825972,0.0,0.5469613259668509
917,338420,3668,0.9563082843919812,0.0,0.5301204819277109
918,338776,3672,0.9053795056095905,0.0,0.5228758169934641
919,339132,3676,0.6738157646089067,0.0,0.5906040268456376
920,339424,3680,1.0708099416894203,0.0,0.5900621118012422
921,339716,3684,1.1948394285547792,0.0,0.5333333333333333
922,339976,3688,0.8570372461845818,0.0,0.6492537313432836
923,340396,3692,1.3721325747703834,0.0,0.5507246376811594
924,340688,3696,1.1333509106221837,0.0,0.6021505376344086
925,341044,3700,1.1840753526373589,0.0,0.5938864628820961
926,341432,3704,0.6914739365056896,0.0,0.6595744680851063
927,341756,3708,1.04806912879425,0.0,0.5142857142857142
928,342144,3712,1.1435124592873633,0.0,0.5188679245283019
929,342628,3716,1.14356212494214,0.0,0.5464684014869888
930,342952,3720,1.1940579789605892,0.0,0.6333333333333333
931,343500,3724,0.9616602853364031,0.0,0.6012658227848101
932,343888,3728,1.1369169973918187,0.0,0.5889830508474576
933,344212,3732,1.1998044494391962,0.0,0.6084905660377359
934,344568,3736,0.8882898196023953,0.0,0.6291079812206573
935,345052,3740,1.0969595926585414,0.0,0.5366795366795367
936,345472,3744,1.09623054503208,0.0,0.49261083743842365
937,345828,3748,1.0711562810171709,0.0,0.5739910313901345
938,346184,3752,1.181768347075601,0.0,0.5343137254901961
939,346572,3756,1.0351507506021123,0.0,0.5972850678733032
940,346896,3760,0.9123297637507021,0.0,0.5375722543352601
941,347316,3764,1.134708258590726,0.0,0.5729537366548043
942,347608,3768,0.9025417016644361,0.0,0.6848484848484848
943,348124,3772,1.0948735648658983,0.0,0.5444839857651246
944,348512,3776,0.8829166509039078,0.0,0.6487603305785123
945,348932,3780,0.9814055582783978,0.0,0.5575221238938053
946,349576,3784,0.8181340577342284,0.0,0.524904214559387
947,350028,3788,0.8999159847740635,0.0,0.6060606060606061
948,350320,3792,0.9450498023777494,0.0,0.6865671641791045
949,350708,3796,1.2838216097818578,0.0,0.5708502024291497
950,351096,3800,0.9120301456271097,0.0,0.5645161290322581
951,351388,3804,1.076649961639608,0.0,0.543046357615894
952,351744,3808,0.62893014073273,0.0,0.6311475409836066
953,352004,3812,0.800566843295221,0.0,0.5952380952380952
954,352360,3816,0.9562390097480928,0.0,0.6432160804020101
955,352748,3820,1.0276663260071046,0.0,0.5683060109289617
