step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy
38,14392,152,1.2872983201521047,0.0,0.49714285714285716
39,14780,156,1.394330071314262,0.0,0.4022346368715084
40,15136,160,1.0803121719634112,0.0,0.45
41,15524,164,0.9473706122322256,0.0,0.5125
42,15880,168,1.1011107107624412,0.0,0.47368421052631576
43,16268,172,1.2475913763464146,0.0,0.5124378109452736
44,16688,176,1.1108790049344386,0.0,0.4550561797752809
45,16948,180,1.5899794825108438,0.0,0.47586206896551725
46,17176,184,1.3126453867464651,0.0,0.4453125
47,17468,188,1.4520909915055846,0.0,0.45161290322580644
48,17920,192,1.0569167392355712,0.0,0.5655737704918032
49,18148,196,1.3428052001570854,0.0,0.48760330578512395
50,18632,200,1.2758837703287305,0.0,0.503968253968254
51,18956,204,1.1680096683108387,0.0,0.5
52,19344,208,1.1583847925097872,0.0,0.43169398907103823
53,19796,212,1.2625721485122592,0.0,0.5294117647058824
54,20152,216,1.3475126456534583,0.0,0.4975369458128079
55,20700,220,0.967074704655987,0.0,0.48739495798319327
56,21120,224,1.5627339134762295,0.0,0.4681647940074906
57,21636,228,1.3359439881574362,0.0,0.4583333333333333
58,22216,232,0.9240313801547484,0.0,0.5166666666666667
59,22732,236,0.7992502473686454,0.0,0.587378640776699
60,23152,240,1.0077247347430631,0.0,0.5050505050505051
61,23540,244,0.855885715343211,0.0,0.5266272189349113
62,23928,248,1.2642879219626713,0.0,0.5478260869565217
63,24316,252,1.0069218273943943,0.0,0.5176470588235295
64,24672,256,1.2148021960540558,0.0,0.5211267605633803
65,24996,260,1.435014849412768,0.0,0.46733668341708545
66,25256,264,1.2207326766519326,0.0,0.49032258064516127
67,25644,268,1.1657594045676525,0.0,0.47959183673469385
68,26032,272,1.1509742821593925,0.0,0.48743718592964824
69,26388,276,1.5192788239021384,0.0,0.46382978723404256
70,26872,280,0.8432626984279779,0.0,0.5364583333333334
71,27164,284,1.0762344292561223,0.0,0.4409448818897638
72,27424,288,1.2931410951177076,0.0,0.5121951219512195
73,27748,292,1.1516340941605594,0.0,0.5056818181818182
74,28072,296,1.6420318402568443,0.0,0.5
75,28396,300,1.4488568815320795,0.0,0.44508670520231214
76,28592,304,1.3952443598732254,0.0,0.5041322314049587
77,29044,308,1.3759597891558535,0.0,0.46062992125984253
78,29368,312,1.3819125241325039,0.0,0.507177033492823
79,29660,316,1.9243459250447021,0.0,0.44148936170212766
80,30016,320,1.1796757986228377,0.0,0.5637254901960784
81,30404,324,1.3581539067667106,0.0,0.46551724137931033
82,30760,328,1.153001015678469,0.0,0.5210526315789473
83,31020,332,0.9994197066709046,0.0,0.5461538461538461
84,31376,336,1.3951787159058222,0.0,0.5126903553299492
85,31636,340,1.032594468025277,0.0,0.4883720930232558
86,31960,344,1.3074191346171464,0.0,0.5258215962441315
87,32412,348,0.7961741023617496,0.0,0.5323383084577115
88,32960,352,1.053950317130633,0.0,0.5407407407407407
89,33284,356,1.2771412313763049,0.0,0.5193370165745856
90,33640,360,1.110666100878091,0.0,0.526829268292683
91,33996,364,1.2551735316112038,0.0,0.52
92,34480,368,1.1530488888045947,0.0,0.5
93,35060,372,0.8838952923423411,0.0,0.5568181818181818
94,35448,376,1.367968405992751,0.0,0.5185185185185185
95,35804,380,1.1978252858418479,0.0,0.5028901734104047
96,36192,384,1.059653758917505,0.0,0.5230769230769231
97,36548,388,1.226021084290297,0.0,0.5
98,37032,392,1.3805953708934515,0.0,0.4981949458483754
99,37292,396,0.9483263832654121,0.0,0.5866666666666667
100,37936,400,0.7917369637915327,0.0,0.55
101,38196,404,1.5169475922160522,0.0,0.47093023255813954
102,38584,408,0.8804196363849769,0.0,0.5586592178770949
103,39004,412,1.0902437523990653,0.0,0.5215311004784688
104,39520,416,0.9277690555267104,0.0,0.5390625
105,39780,420,0.9844804746859456,0.0,0.5460992907801419
106,40168,424,1.1683763949442738,0.0,0.46634615384615385
107,40684,428,0.8777298521960177,0.0,0.58
108,41104,432,0.9933400341172844,0.0,0.509090909090909
109,41652,436,1.2039759235409562,0.0,0.4725274725274725
110,41912,440,1.328477687566259,0.0,0.4527027027027027
111,42428,444,1.2881599075112264,0.0,0.5017182130584192
112,42720,448,1.1996380820118167,0.0,0.5371428571428571
113,43044,452,0.9337544812212144,0.0,0.49295774647887325
114,43560,456,1.166974039958876,0.0,0.5448275862068965
115,43852,460,1.207979361993065,0.0,0.6031746031746031
116,44304,464,0.9507468875893963,0.0,0.4864864864864865
117,44820,468,1.3048276848809786,0.0,0.49673202614379086
118,45144,472,1.032778740763957,0.0,0.5030674846625767
119,45404,476,1.1886645803859186,0.0,0.5063291139240507
120,45728,480,1.5227159387132887,0.0,0.3989071038251366
121,46020,484,1.476557318225043,0.0,0.4451219512195122
122,46312,488,1.3911405460737154,0.0,0.4583333333333333
123,46700,492,0.9960725837467695,0.0,0.5240641711229946
124,47056,496,1.2267542062827785,0.0,0.48947368421052634
125,47380,500,1.1079228454736518,0.0,0.5384615384615384
126,47704,504,1.09145013495831,0.0,0.5444444444444444
127,48188,508,1.383036207259686,0.0,0.4930555555555556
128,48576,512,1.3100548673151329,0.0,0.5584905660377358
129,48836,516,1.187965907441976,0.0,0.6226415094339622
130,49288,520,1.4162329230165267,0.0,0.5275080906148867
131,49676,524,1.1103918379489177,0.0,0.5384615384615384
132,49936,528,0.803289131062338,0.0,0.5225225225225225
133,50132,532,1.3847812814350255,0.0,0.3867924528301887
134,50520,536,1.3971244525838042,0.0,0.5
135,50844,540,1.19017035271053,0.0,0.4887640449438202
136,51168,544,1.1897329784853283,0.0,0.5157894736842106
137,51524,548,1.2034052558786923,0.0,0.46596858638743455
138,51784,552,1.1999785771758842,0.0,0.5061728395061729
139,52204,556,1.1346715107561964,0.0,0.5378151260504201
140,52592,560,1.0858051731864284,0.0,0.5120772946859904
141,52916,564,1.3084491758952208,0.0,0.4444444444444444
142,53240,568,1.5622017578404774,0.0,0.46190476190476193
143,53564,572,1.6233024658873656,0.0,0.4585365853658537
144,53952,576,1.426756125930267,0.0,0.44
145,54276,580,1.1852486708285477,0.0,0.5303867403314917
146,54696,584,1.1848559517760586,0.0,0.5193798449612403
147,55020,588,1.3940963507939668,0.0,0.4976303317535545
148,55248,592,1.098899632185833,0.0,0.5666666666666667
149,55764,596,0.9121123368964636,0.0,0.5296610169491526
150,56088,600,1.167534424610879,0.0,0.5580110497237569
151,56476,604,1.2114243168699466,0.0,0.4644808743169399
152,56800,608,1.0487891473163635,0.0,0.5290697674418605
153,57156,612,1.292641178096429,0.0,0.5707547169811321
154,57384,616,1.6433925748567368,0.0,0.38235294117647056
155,57804,620,1.0784987403951822,0.0,0.5207373271889401
156,58096,624,1.1483938665846178,0.0,0.48484848484848486
157,58452,628,1.2340360678643894,0.0,0.4972972972972973
158,58840,632,1.2447027209362886,0.0,0.47596153846153844
159,59132,636,1.474863276729629,0.0,0.45454545454545453
160,59584,640,1.5806775125536556,0.0,0.4968553459119497
161,60004,644,1.0440351623587873,0.0,0.5118483412322274
162,60456,648,1.1244433843720163,0.0,0.5298804780876494
163,60780,652,0.7331917819537948,0.0,0.632258064516129
164,61328,656,1.280730584308922,0.0,0.5472312703583062
165,61716,660,1.1257447677880161,0.0,0.5833333333333334
166,62040,664,1.1321342566055719,0.0,0.49710982658959535
167,62524,668,1.0859059628016945,0.0,0.5978260869565217
168,62848,672,1.079792107195577,0.0,0.5
169,63268,676,0.737039614370305,0.0,0.5443786982248521
170,63752,680,1.154508773361043,0.0,0.4796747967479675
171,64108,684,0.8706454975845489,0.0,0.5393939393939394
172,64304,688,1.5615213531498195,0.0,0.49206349206349204
173,64756,692,0.9328493628438981,0.0,0.5560975609756098
174,65176,696,1.2400513760782006,0.0,0.5155038759689923
175,65788,700,0.7341081212085253,0.0,0.6095890410958904
176,66144,704,1.2225028143721564,0.0,0.4712041884816754
177,66660,708,0.7272392355462733,0.0,0.6
178,67016,712,1.0142839560560524,0.0,0.4860335195530726
179,67372,716,1.51218241778219,0.0,0.48717948717948717
180,67920,720,0.7669628620532395,0.0,0.5854700854700855
181,68276,724,1.3021802241319838,0.0,0.5321888412017167
182,68664,728,1.3399092468059248,0.0,0.4669811320754717
183,68988,732,1.0966732214742696,0.0,0.46875
184,69280,736,1.53671985990595,0.0,0.4581005586592179
185,69540,740,1.0402180568637063,0.0,0.48226950354609927
186,69864,744,1.0578700728023143,0.0,0.5497076023391813
187,70156,748,1.1185579089681372,0.0,0.5128205128205128
188,70576,752,1.1315055866870678,0.0,0.49282296650717705
189,70932,756,1.3149890753680287,0.0,0.5137614678899083
190,71352,760,1.405659951608086,0.0,0.5151515151515151
191,71708,764,1.125766579197759,0.0,0.4943820224719101
192,72032,768,1.0536445926310791,0.0,0.5794871794871795
193,72388,772,1.4516830298352992,0.0,0.4847161572052402
194,72776,776,1.2366321529264652,0.0,0.4811320754716981
195,73068,780,1.0753371219547387,0.0,0.5
196,73424,784,1.1934650230745634,0.0,0.5303030303030303
197,73844,788,1.057931919995009,0.0,0.5637860082304527
198,74168,792,1.484236623816292,0.0,0.46568627450980393
199,74492,796,1.1410013329981266,0.0,0.605
200,74816,800,1.0433982888952364,0.0,0.5943396226415094
201,75108,804,1.5040200644430843,0.0,0.5078534031413613
202,75496,808,1.0634972530421571,0.0,0.5844748858447488
203,75852,812,1.3018546917232772,0.0,0.5024154589371981
204,76272,816,0.7494267581325039,0.0,0.5755813953488372
205,76692,820,0.9044567203217783,0.0,0.52
206,76952,824,1.2685037876093634,0.0,0.48344370860927155
207,77276,828,1.3586514629996018,0.0,0.4946236559139785
208,77568,832,1.0082986091793584,0.0,0.5378787878787878
209,77860,836,1.1086809865753486,0.0,0.46206896551724136
210,78216,840,0.8635016210043301,0.0,0.5459770114942529
211,78540,844,1.1102710935621152,0.0,0.4805194805194805
212,78928,848,0.8254077441294431,0.0,0.5485714285714286
213,79220,852,1.252084457688631,0.0,0.5159235668789809
214,79576,856,1.2981693183045675,0.0,0.4950980392156863
215,79868,860,1.2209140129273477,0.0,0.5520833333333334
216,80256,864,0.9343267663427625,0.0,0.5668449197860963
217,80516,868,1.2373874804332194,0.0,0.4315068493150685
218,80872,872,0.9866797521695183,0.0,0.5904255319148937
219,81292,876,1.0694441858079466,0.0,0.573170731707317
220,81552,880,1.3631710603839462,0.0,0.48427672955974843
221,81972,884,1.1058682460760179,0.0,0.5366795366795367
222,82200,888,1.3921900256218602,0.0,0.46017699115044247
223,82492,892,1.1584558122012645,0.0,0.49696969696969695
224,83040,896,0.9881759794167723,0.0,0.5364963503649635
225,83428,900,1.1703649062119845,0.0,0.5278969957081545
226,83784,904,1.5241111412211659,0.0,0.47706422018348627
227,84236,908,1.2623317336371678,0.0,0.50390625
228,84624,912,1.365865818701521,0.0,0.5140562248995983
229,85012,916,1.0398074228029675,0.0,0.5279187817258884
230,85432,920,1.1958304224648821,0.0,0.5381679389312977
231,85852,924,1.3093068959193863,0.0,0.47596153846153844
232,86304,928,1.401844183006768,0.0,0.5088967971530249
233,86660,932,1.1467641899317156,0.0,0.5240384615384616
234,87112,936,1.2709370389835126,0.0,0.46184738955823296
235,87436,940,1.2416694605308893,0.0,0.5196078431372549
236,87824,944,0.8621279902734136,0.0,0.5519125683060109
237,88308,948,1.2174389804237937,0.0,0.4827586206896552
238,88728,952,1.0348290208266657,0.0,0.49074074074074076
239,89052,956,0.9917603260435304,0.0,0.5337078651685393
240,89440,960,1.193120444759473,0.0,0.6065573770491803
241,89668,964,1.5069318430939582,0.0,0.42028985507246375
242,89960,968,1.444193522176637,0.0,0.45714285714285713
243,90380,972,0.9354128893640622,0.0,0.5690376569037657
244,90672,976,1.6082811348078414,0.0,0.4444444444444444
245,90932,980,1.4722470981063998,0.0,0.4967741935483871
246,91192,984,0.950771686113767,0.0,0.448
247,91516,988,1.1555311960185282,0.0,0.5578947368421052
248,91872,992,1.3036861297293234,0.0,0.5286343612334802
249,92164,996,1.2574533887501367,0.0,0.5555555555555556
250,92488,1000,0.7796045498458488,0.0,0.5621301775147929
251,92908,1004,1.2749811129353315,0.0,0.47280334728033474
252,93136,1008,1.3102886005327778,0.0,0.39215686274509803
253,93396,1012,0.804788972442592,0.0,0.6618705035971223
254,93624,1016,1.1888192804645834,0.0,0.515625
255,93948,1020,1.2309619116678552,0.0,0.5181347150259067
256,94304,1024,1.1873824356987723,0.0,0.5586854460093896
257,94628,1028,1.4981037626784302,0.0,0.5045454545454545
258,94952,1032,1.4007714073495552,0.0,0.5119617224880383
259,95212,1036,1.081928529343307,0.0,0.5448275862068965
260,95536,1040,1.385071632017602,0.0,0.5187165775401069
261,95764,1044,1.0771633092361947,0.0,0.5221238938053098
262,96280,1048,1.0886969592418925,0.0,0.5627118644067797
263,96604,1052,1.096287848258181,0.0,0.44516129032258067
264,96928,1056,1.3213979058244312,0.0,0.515
265,97188,1060,1.039084007894685,0.0,0.49612403100775193
266,97480,1064,1.3569090293774004,0.0,0.44571428571428573
267,97900,1068,1.0908395518581844,0.0,0.5483870967741935
268,98128,1072,1.0358639566279584,0.0,0.5846153846153846
269,98516,1076,0.9843978712659949,0.0,0.4885057471264368
270,98808,1080,1.3980317830080449,0.0,0.5078534031413613
271,99228,1084,0.8597226229429805,0.0,0.5973451327433629
272,99776,1088,0.6972573940217209,0.0,0.6144578313253012
273,100068,1092,0.8443319866328569,0.0,0.55
274,100552,1096,1.019735404548103,0.0,0.5327868852459017
275,100972,1100,1.3337940560907482,0.0,0.5317460317460317
276,101328,1104,1.0893945856512794,0.0,0.5416666666666666
277,101684,1108,0.8793687161512156,0.0,0.6186046511627907
278,102040,1112,1.0953391639722263,0.0,0.5518867924528302
279,102332,1116,1.1022463000199343,0.0,0.514792899408284
280,102752,1120,1.179410807692182,0.0,0.5633802816901409
281,102980,1124,1.2113898851693297,0.0,0.5039370078740157
282,103304,1128,0.9535776568202314,0.0,0.5487804878048781
283,103660,1132,1.0274942518216235,0.0,0.582010582010582
284,103952,1136,1.1475077097624558,0.0,0.5621621621621622
285,104244,1140,1.1979275048735232,0.0,0.5555555555555556
286,104568,1144,0.7874860508798336,0.0,0.6589595375722543
287,104924,1148,1.1046017265092203,0.0,0.5545023696682464
288,105280,1152,1.00132186804317,0.0,0.5714285714285714
289,105636,1156,1.165771381409305,0.0,0.5467289719626168
290,106152,1160,1.0305051095546305,0.0,0.5689655172413793
291,106476,1164,0.9556834632924028,0.0,0.6205128205128205
292,106928,1168,0.9803570021755103,0.0,0.5198237885462555
293,107412,1172,0.8159516696930746,0.0,0.5174129353233831
294,107832,1176,0.8430078917623075,0.0,0.5240641711229946
295,108124,1180,1.382388414061427,0.0,0.5026178010471204
296,108448,1184,1.3146084819043042,0.0,0.49523809523809526
297,108964,1188,0.7268881686365296,0.0,0.6043478260869565
298,109224,1192,1.0360827936412307,0.0,0.5079365079365079
299,109484,1196,1.0942799389690019,0.0,0.5277777777777778
300,109808,1200,1.585161909274735,0.0,0.4719626168224299
301,110164,1204,1.377335550793848,0.0,0.5043478260869565
302,110520,1208,1.2930300341599572,0.0,0.5
303,110812,1212,1.163885768335435,0.0,0.5059523809523809
304,111104,1216,1.226296246934912,0.0,0.5
305,111364,1220,0.9652156211576967,0.0,0.48148148148148145
306,111752,1224,1.2040948296996217,0.0,0.504424778761062
307,112076,1228,0.9230771988962779,0.0,0.56353591160221
308,112496,1232,1.1241192275033074,0.0,0.5294117647058824
309,112884,1236,0.8004432905647606,0.0,0.5988700564971752
310,113304,1240,1.2554971458399427,0.0,0.5333333333333333
311,113660,1244,0.9876460051925569,0.0,0.6278026905829597
312,114176,1248,0.5802389689050595,0.0,0.5675675675675675
313,114500,1252,1.128353313621621,0.0,0.5353535353535354
314,114792,1256,1.0637518715468426,0.0,0.5348837209302325
315,115212,1260,1.052598988275275,0.0,0.5454545454545454
316,115568,1264,0.7729052151709584,0.0,0.5783132530120482
317,115956,1268,1.2795011300233206,0.0,0.5513307984790875
318,116408,1272,0.8143799792400795,0.0,0.5774647887323944
319,116860,1276,0.9185079576500915,0.0,0.5497835497835498
320,117184,1280,1.3245105492093152,0.0,0.5097087378640777
321,117668,1284,1.0493776252733047,0.0,0.4863636363636364
322,117896,1288,1.4258476012024293,0.0,0.48507462686567165
323,118380,1292,0.9146390715184093,0.0,0.5164319248826291
324,118672,1296,1.2059648091310895,0.0,0.5263157894736842
325,119124,1300,1.0043135890276198,0.0,0.5251141552511416
326,119480,1304,0.9647401784002946,0.0,0.5833333333333334
327,119804,1308,1.33800123396318,0.0,0.5096153846153846
328,120128,1312,1.100944536932069,0.0,0.5445026178010471
329,120452,1316,0.9366946100918538,0.0,0.6395939086294417
330,120808,1320,1.358005716007105,0.0,0.46261682242990654
331,121260,1324,0.8659927473209204,0.0,0.489010989010989
332,121680,1328,0.918863514877258,0.0,0.5330188679245284
333,122356,1332,1.0273093631933627,0.0,0.5695876288659794
334,122680,1336,0.9404598338732294,0.0,0.583756345177665
335,123068,1340,0.9122649317883108,0.0,0.5340314136125655
336,123392,1344,0.8208388248358383,0.0,0.5512820512820513
337,123940,1348,0.8228039332025835,0.0,0.6401384083044983
338,124488,1352,1.177319203140937,0.0,0.4931972789115646
339,124876,1356,1.1423325590141393,0.0,0.5303643724696356
340,125328,1360,1.0295938548674797,0.0,0.5320197044334976
341,125588,1364,1.356853667181913,0.0,0.5266272189349113
342,126008,1368,1.0862030892523153,0.0,0.5419847328244275
343,126364,1372,1.023604049210291,0.0,0.5591397849462365
344,126688,1376,1.2230631621740156,0.0,0.47540983606557374
345,127172,1380,0.9448281391849171,0.0,0.5065502183406113
346,127688,1384,0.8973416052708518,0.0,0.55
347,128364,1388,0.7192010265955802,0.0,0.5918367346938775
348,128816,1392,0.7996606297770013,0.0,0.5767195767195767
349,129204,1396,1.5623836236455417,0.0,0.45454545454545453
350,129528,1400,0.8562106967691155,0.0,0.56875
351,129916,1404,1.2178632125616755,0.0,0.5591397849462365
352,130240,1408,1.039602211702589,0.0,0.5266272189349113
353,130660,1412,0.9321517873101883,0.0,0.563265306122449
354,130984,1416,0.8123176773086419,0.0,0.6118421052631579
355,131404,1420,1.030311815980283,0.0,0.5085470085470085
356,131664,1424,1.2125156360986233,0.0,0.49390243902439024
357,131988,1428,0.7922863252286279,0.0,0.5987261146496815
358,132440,1432,1.1070450937696106,0.0,0.6014234875444839
359,133148,1436,0.8917127929025028,0.0,0.5379939209726444
360,133408,1440,1.1449313439379847,0.0,0.5405405405405406
361,133924,1444,0.5660943935897818,0.0,0.6318407960199005
362,134248,1448,0.9586105545207525,0.0,0.5625
363,134572,1452,0.9704510052465066,0.0,0.5321637426900585
364,134960,1456,1.2052705692820804,0.0,0.485
365,135188,1460,1.4547082814991374,0.0,0.37404580152671757
366,135800,1464,0.6926093824931933,0.0,0.6159695817490495
367,136060,1468,0.7506154960968502,0.0,0.6341463414634146
368,136384,1472,0.7133073798538735,0.0,0.6037735849056604
369,136740,1476,1.0705043161646424,0.0,0.582089552238806
370,137000,1480,1.098607545341448,0.0,0.5838509316770186
371,137388,1484,0.9026797706070987,0.0,0.4971751412429379
372,137648,1488,1.4541893234540721,0.0,0.5166666666666667
373,138228,1492,0.6377147032661797,0.0,0.6017316017316018
374,138616,1496,0.687044903455697,0.0,0.6342857142857142
375,139036,1500,0.8874215229345191,0.0,0.5380952380952381
376,139424,1504,1.1315896488745023,0.0,0.5877862595419847
377,139684,1508,1.169755041988094,0.0,0.5035971223021583
378,140008,1512,1.1827439448892645,0.0,0.510989010989011
379,140428,1516,0.9227829460885801,0.0,0.5964125560538116
380,140752,1520,1.4788474904807385,0.0,0.46296296296296297
381,141012,1524,1.0390337852505587,0.0,0.5714285714285714
382,141464,1528,1.0961653497773678,0.0,0.5254901960784314
383,141852,1532,1.0660044042169625,0.0,0.5727272727272728
384,142176,1536,0.8906439339956747,0.0,0.5771428571428572
385,142468,1540,0.9130387905800935,0.0,0.5757575757575758
386,142824,1544,1.2016816776776893,0.0,0.5165876777251185
387,143116,1548,0.8398141468041787,0.0,0.5611510791366906
388,143472,1552,1.2995423711306449,0.0,0.502283105022831
389,143892,1556,1.248788819638249,0.0,0.5755395683453237
390,144312,1560,1.0238214767707874,0.0,0.612
391,144732,1564,1.088512643861726,0.0,0.5052083333333334
392,144992,1568,1.034560402486696,0.0,0.6242424242424243
393,145540,1572,0.652209970243536,0.0,0.5801886792452831
394,146056,1576,0.8461424224244143,0.0,0.6666666666666666
395,146412,1580,1.004398987428128,0.0,0.5406976744186046
396,146672,1584,1.1293337711013265,0.0,0.5379310344827586
397,147060,1588,0.7826968489272961,0.0,0.6275510204081632
398,147384,1592,1.1156025319250107,0.0,0.5
399,147740,1596,1.4030169553015897,0.0,0.5130434782608696
400,148224,1600,0.8760902879667232,0.0,0.5377358490566038
401,148676,1604,0.946317634954558,0.0,0.5424528301886793
402,149064,1608,0.9887233779808474,0.0,0.5954545454545455
403,149356,1612,1.1491201397566138,0.0,0.5519125683060109
404,149776,1616,1.0663266702082386,0.0,0.4909090909090909
405,150068,1620,1.1171412742300995,0.0,0.5722222222222222
406,150424,1624,0.9762476897834925,0.0,0.5670103092783505
407,150716,1628,1.2435829186574467,0.0,0.5502645502645502
408,151040,1632,0.7077874290258988,0.0,0.574468085106383
409,151460,1636,1.0760892696758153,0.0,0.551440329218107
410,151784,1640,1.0362842095984617,0.0,0.5161290322580645
411,152204,1644,1.1223716683365015,0.0,0.5521739130434783
412,152688,1648,1.2761573206494685,0.0,0.5653495440729484
413,152948,1652,1.1978048523552092,0.0,0.5408805031446541
414,153208,1656,1.351136398601534,0.0,0.5752688172043011
415,153596,1660,0.9858643912264324,0.0,0.5
416,153984,1664,0.9138983198427458,0.0,0.46794871794871795
417,154500,1668,1.042402029303724,0.0,0.4829059829059829
418,154824,1672,0.877677777276236,0.0,0.6551724137931034
419,155116,1676,0.9297199615987949,0.0,0.5487804878048781
420,155376,1680,1.281952601075617,0.0,0.46405228758169936
421,155668,1684,1.2997004952374864,0.0,0.5431472081218274
422,156024,1688,0.7923929474833891,0.0,0.5234375
423,156380,1692,0.9358007811588575,0.0,0.5376344086021505
424,156672,1696,1.0964242576939252,0.0,0.4868421052631579
425,156996,1700,0.9061391742705946,0.0,0.6304347826086957
426,157416,1704,1.280379507761077,0.0,0.5325670498084292
427,157708,1708,1.265557899866143,0.0,0.5254237288135594
428,158096,1712,0.9631799657307084,0.0,0.5073891625615764
429,158452,1716,1.030017180771566,0.0,0.6401869158878505
430,158776,1720,1.026312114425733,0.0,0.5348837209302325
431,159132,1724,1.1296831117180568,0.0,0.4734042553191489
432,159488,1728,1.532472025375761,0.0,0.47577092511013214
433,159940,1732,0.9089315724258819,0.0,0.5803571428571429
434,160264,1736,1.0697468084563642,0.0,0.5284090909090909
435,160844,1740,0.773992423444443,0.0,0.5633187772925764
436,161200,1744,1.265118309192463,0.0,0.5633802816901409
437,161684,1748,1.0008403435749915,0.0,0.5045045045045045
438,162040,1752,0.8437955394107799,0.0,0.6270270270270271
439,162428,1756,1.1853859826082842,0.0,0.5565610859728507
440,162816,1760,0.8450699059194718,0.0,0.5153374233128835
441,163204,1764,0.9272958380811372,0.0,0.6139534883720931
442,163464,1768,0.9740680650494412,0.0,0.5434782608695652
443,163884,1772,1.3531795727019278,0.0,0.48120300751879697
444,164144,1776,1.191664981586722,0.0,0.5664739884393064
445,164532,1780,1.2040283899412023,0.0,0.47058823529411764
446,164920,1784,0.8649324275771585,0.0,0.5631067961165048
447,165244,1788,0.8392292533400386,0.0,0.6590909090909091
448,165600,1792,1.153258897979389,0.0,0.5198019801980198
449,165828,1796,1.1682168682365943,0.0,0.5460992907801419
450,166248,1800,1.1635488113687225,0.0,0.5666666666666667
451,166604,1804,0.9324446719235927,0.0,0.5397727272727273
452,166928,1808,0.9959401820870806,0.0,0.56353591160221
453,167252,1812,1.1608916470151656,0.0,0.5693069306930693
454,167480,1816,1.1307973024475022,0.0,0.5972222222222222
455,167868,1820,1.3853378198176844,0.0,0.5282258064516129
456,168256,1824,1.2348520958499771,0.0,0.5583333333333333
457,168548,1828,0.9738786113940383,0.0,0.6312849162011173
458,168936,1832,1.0721734298895387,0.0,0.5560344827586207
459,169260,1836,0.72433949270474,0.0,0.6271186440677966
460,169552,1840,0.9789290917925003,0.0,0.5568862275449101
461,169812,1844,0.9575390944367922,0.0,0.5230769230769231
462,170008,1848,0.9841604036047205,0.0,0.5104166666666666
463,170428,1852,0.955951416236222,0.0,0.5352697095435685
464,170944,1856,0.7583294477217709,0.0,0.6465116279069767
465,171300,1860,1.043197642712341,0.0,0.6322869955156951
466,171624,1864,1.1537270424853208,0.0,0.5080213903743316
467,172012,1868,1.0307116722700105,0.0,0.5770925110132159
468,172400,1872,1.0703322794538714,0.0,0.603448275862069
469,172692,1876,0.8903644466117774,0.0,0.5822784810126582
470,173016,1880,1.1968576800764827,0.0,0.5208333333333334
471,173372,1884,1.0975361200110905,0.0,0.5104166666666666
472,173664,1888,1.0328517372654586,0.0,0.5757575757575758
473,174340,1892,0.6919368052769724,0.0,0.609271523178808
474,174664,1896,1.0915375544277581,0.0,0.521978021978022
475,175180,1900,0.8875299382821966,0.0,0.5746268656716418
476,175568,1904,0.9320929278480534,0.0,0.546448087431694
477,176020,1908,0.8537057686018407,0.0,0.6654545454545454
478,176408,1912,0.793208904978489,0.0,0.6127450980392157
479,176796,1916,1.046998081487021,0.0,0.6026785714285714
480,177184,1920,1.2818751278672058,0.0,0.5551330798479087
481,177508,1924,0.8558422403939975,0.0,0.593939393939394
482,177832,1928,1.0138437361157748,0.0,0.5828877005347594
